"county_fips","State","County_Name","Population_2010","RUCC_2013","Description","fips_code","name","lng","lat","lat_rounded","lng_rounded","code","address","city","state","zip","square_footage","year_opened","county_name","description","placenames","oc_formatted","oc_lat","oc_lng","lat_rounded_fc","lng_rounded_fc","group"
51735,"VA","Poquoson city",12150,1,"Metro - Counties in metro areas of 1 million population or more",51735,"Poquoson",-76.35566972,37.1307115,37.135,-76.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
51740,"VA","Portsmouth city",95535,1,"Metro - Counties in metro areas of 1 million population or more",51740,"Portsmouth",-76.35396761,36.84646209,36.845,-76.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
51760,"VA","Richmond city",204214,1,"Metro - Counties in metro areas of 1 million population or more",51760,"Richmond",-77.47493293,37.53041663,37.535,-77.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
51810,"VA","Virginia Beach city",437994,1,"Metro - Counties in metro areas of 1 million population or more",51810,"Virginia Beach",-76.04367462,36.73349545,36.735,-76.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
51830,"VA","Williamsburg city",14068,1,"Metro - Counties in metro areas of 1 million population or more",51830,"Williamsburg",-76.70721344,37.26927809,37.275,-76.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
53011,"WA","Clark County",425363,1,"Metro - Counties in metro areas of 1 million population or more",53011,"Clark",-122.4823115,45.77919832,45.785,-122.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
53059,"WA","Skamania County",11066,1,"Metro - Counties in metro areas of 1 million population or more",53059,"Skamania",-121.9148915,46.02280969,46.025,-121.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54037,"WV","Jefferson County",53498,1,"Metro - Counties in metro areas of 1 million population or more",54037,"Jefferson",-77.86242458,39.30849565,39.315,-77.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55089,"WI","Ozaukee County",86395,1,"Metro - Counties in metro areas of 1 million population or more",55089,"Ozaukee",-87.95138777,43.38375913,43.385,-87.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55093,"WI","Pierce County",41019,1,"Metro - Counties in metro areas of 1 million population or more",55093,"Pierce",-92.42212486,44.71909741,44.725,-92.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55109,"WI","St. Croix County",84345,1,"Metro - Counties in metro areas of 1 million population or more",55109,"St. Croix",-92.4529513,45.03345626,45.035,-92.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55131,"WI","Washington County",131887,1,"Metro - Counties in metro areas of 1 million population or more",55131,"Washington",-88.23041319,43.36887792,43.375,-88.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72007,"PR","Aguas Buenas Municipio",28659,1,"Metro - Counties in metro areas of 1 million population or more",72007,"Aguas Buenas",-66.12607813,18.25129795,18.255,-66.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72009,"PR","Aibonito Municipio",25900,1,"Metro - Counties in metro areas of 1 million population or more",72009,"Aibonito",-66.26454838,18.13045854,18.135,-66.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72017,"PR","Barceloneta Municipio",24816,1,"Metro - Counties in metro areas of 1 million population or more",72017,"Barceloneta",-66.55881898,18.44638293,18.445,-66.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72019,"PR","Barranquitas Municipio",30318,1,"Metro - Counties in metro areas of 1 million population or more",72019,"Barranquitas",-66.31070199,18.20096897,18.205,-66.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72021,"PR","Bayamon Municipio",208116,1,"Metro - Counties in metro areas of 1 million population or more",72021,"Bayamn",-66.16878808,18.34837659,18.355,-66.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72025,"PR","Caguas Municipio",142893,1,"Metro - Counties in metro areas of 1 million population or more",72025,"Caguas",-66.05078088,18.21191794,18.215,-66.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72029,"PR","Canovanas Municipio",47648,1,"Metro - Counties in metro areas of 1 million population or more",72029,"Canvanas",-65.88710242,18.33030521,18.325,-65.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72031,"PR","Carolina Municipio",176762,1,"Metro - Counties in metro areas of 1 million population or more",72031,"Carolina",-65.95606154,18.37503034,18.375,-65.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72033,"PR","Catano Municipio",28140,1,"Metro - Counties in metro areas of 1 million population or more",72033,"Catao",-66.13939837,18.44436903,18.445,-66.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72035,"PR","Cayey Municipio",48119,1,"Metro - Counties in metro areas of 1 million population or more",72035,"Cayey",-66.14868913,18.10378828,18.105,-66.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72037,"PR","Ceiba Municipio",13631,1,"Metro - Counties in metro areas of 1 million population or more",72037,"Ceiba",-65.65638154,18.25141544,18.255,-65.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72039,"PR","Ciales Municipio",18782,1,"Metro - Counties in metro areas of 1 million population or more",72039,"Ciales",-66.51671207,18.29014773,18.295,-66.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72041,"PR","Cidra Municipio",43480,1,"Metro - Counties in metro areas of 1 million population or more",72041,"Cidra",-66.16028438,18.17423695,18.175,-66.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72045,"PR","Comerio Municipio",20778,1,"Metro - Counties in metro areas of 1 million population or more",72045,"Comero",-66.22191082,18.223828,18.225,-66.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72047,"PR","Corozal Municipio",37142,1,"Metro - Counties in metro areas of 1 million population or more",72047,"Corozal",-66.32896683,18.3041008,18.305,-66.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72051,"PR","Dorado Municipio",38165,1,"Metro - Counties in metro areas of 1 million population or more",72051,"Dorado",-66.27788236,18.43643896,18.435,-66.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72053,"PR","Fajardo Municipio",36993,1,"Metro - Counties in metro areas of 1 million population or more",72053,"Fajardo",-65.65965429,18.32347339,18.325,-65.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72054,"PR","Florida Municipio",12680,1,"Metro - Counties in metro areas of 1 million population or more",72054,"Florida",-66.5598922,18.37330319,18.375,-66.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72061,"PR","Guaynabo Municipio",97924,1,"Metro - Counties in metro areas of 1 million population or more",72061,"Guaynabo",-66.11368632,18.3439498,18.345,-66.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72063,"PR","Gurabo Municipio",45369,1,"Metro - Counties in metro areas of 1 million population or more",72063,"Gurabo",-65.97856259,18.26586955,18.265,-65.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72069,"PR","Humacao Municipio",58466,1,"Metro - Counties in metro areas of 1 million population or more",72069,"Humacao",-65.81103116,18.14521821,18.145,-65.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72077,"PR","Juncos Municipio",40290,1,"Metro - Counties in metro areas of 1 million population or more",72077,"Juncos",-65.90991264,18.22462653,18.225,-65.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72085,"PR","Las Piedras Municipio",38675,1,"Metro - Counties in metro areas of 1 million population or more",72085,"Las Piedras",-65.86959716,18.18839957,18.195,-65.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72087,"PR","Loiza Municipio",30060,1,"Metro - Counties in metro areas of 1 million population or more",72087,"Loza",-65.9002482,18.42701557,18.425,-65.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72089,"PR","Luquillo Municipio",20068,1,"Metro - Counties in metro areas of 1 million population or more",72089,"Luquillo",-65.72588384,18.34258508,18.345,-65.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72091,"PR","Manati Municipio",44113,1,"Metro - Counties in metro areas of 1 million population or more",72091,"Manat",-66.48979972,18.4199957,18.425,-66.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72095,"PR","Maunabo Municipio",12225,1,"Metro - Counties in metro areas of 1 million population or more",72095,"Maunabo",-65.92250967,18.01814338,18.025,-65.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72101,"PR","Morovis Municipio",32610,1,"Metro - Counties in metro areas of 1 million population or more",72101,"Morovis",-66.42009023,18.31742228,18.315,-66.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72103,"PR","Naguabo Municipio",26720,1,"Metro - Counties in metro areas of 1 million population or more",72103,"Naguabo",-65.75412933,18.23111172,18.235,-65.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72105,"PR","Naranjito Municipio",30402,1,"Metro - Counties in metro areas of 1 million population or more",72105,"Naranjito",-66.25362073,18.28716348,18.285,-66.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72107,"PR","Orocovis Municipio",23423,1,"Metro - Counties in metro areas of 1 million population or more",72107,"Orocovis",-66.4354442,18.21446774,18.215,-66.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72119,"PR","Rio Grande Municipio",54304,1,"Metro - Counties in metro areas of 1 million population or more",72119,"Ro Grande",-65.81320794,18.34790658,18.355,-65.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72127,"PR","San Juan Municipio",395326,1,"Metro - Counties in metro areas of 1 million population or more",72127,"San Juan",-66.06170394,18.39080346,18.395,-66.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72129,"PR","San Lorenzo Municipio",41058,1,"Metro - Counties in metro areas of 1 million population or more",72129,"San Lorenzo",-65.97552597,18.14792462,18.145,-65.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72135,"PR","Toa Alta Municipio",74066,1,"Metro - Counties in metro areas of 1 million population or more",72135,"Toa Alta",-66.2462674,18.36223592,18.365,-66.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72137,"PR","Toa Baja Municipio",89609,1,"Metro - Counties in metro areas of 1 million population or more",72137,"Toa Baja",-66.21551546,18.4313626,18.435,-66.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72139,"PR","Trujillo Alto Municipio",74842,1,"Metro - Counties in metro areas of 1 million population or more",72139,"Trujillo Alto",-65.9995301,18.33693881,18.335,-65.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72143,"PR","Vega Alta Municipio",39951,1,"Metro - Counties in metro areas of 1 million population or more",72143,"Vega Alta",-66.33676656,18.41003729,18.415,-66.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72145,"PR","Vega Baja Municipio",59662,1,"Metro - Counties in metro areas of 1 million population or more",72145,"Vega Baja",-66.39731281,18.42873078,18.435,-66.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72151,"PR","Yabucoa Municipio",37941,1,"Metro - Counties in metro areas of 1 million population or more",72151,"Yabucoa",-65.89622001,18.07018602,18.075,-65.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6077,"CA","San Joaquin County",685306,2,"Metro - Counties in metro areas of 250,000 to 1 million population",6077,"San Joaquin",-121.2712102,37.9345275,37.935,-121.265,"OAK4","1555 N Chrisman Rd","Tracy","California","95304-9370",120000,2013,"San Joaquin","OAK4 is a Small Sortable Fulfillment Center","1555 N Chrisman Rd, Tracy, California, 95304-9370","OAK4 Amazon Fulfillment Center, 1555 North Chrisman Road, Tracy, CA 95304, United States of America",37.7430048,-121.4047365,37.745,-121.405,"treatment"
6077,"CA","San Joaquin County",685306,2,"Metro - Counties in metro areas of 250,000 to 1 million population",6077,"San Joaquin",-121.2712102,37.9345275,37.935,-121.265,"PCA1","1565 N MacArthur Drive","Tracy","California","95376",NA,2017,"San Joaquin","Amazon uses a portion of this space as a seasonal facility","1565 N MacArthur Drive, Tracy, California, 95376","Amazon PCA1, 1565 North MacArthur Drive, Tracy, CA 95376, United States of America",37.7465524,-121.411057,37.745,-121.405,"treatment"
6077,"CA","San Joaquin County",685306,2,"Metro - Counties in metro areas of 250,000 to 1 million population",6077,"San Joaquin",-121.2712102,37.9345275,37.935,-121.265,"SJC7","188 S Mountain House Parkway","Tracy","California","95377-8906",1001400,2016,"San Joaquin","Large Non-Sortable. Ships larger products such as barbecues and appliances.","188 S Mountain House Parkway, Tracy, California, 95377-8906","Mountain House Pkwy, Tracy, CA, United States of America",37.780523,-121.531519,37.785,-121.525,"treatment"
6099,"CA","Stanislaus County",514453,2,"Metro - Counties in metro areas of 250,000 to 1 million population",6099,"Stanislaus",-120.9979524,37.55851635,37.565,-120.995,"OAK3","255 Park Center Drive","Patterson","California","95363-8876",1000000,2013,"Stanislaus","Project X. Large Non-Sortable 1600 people","255 Park Center Drive, Patterson, California, 95363-8876","Amazon OAK3, 255 Park Center Drive, Patterson, CA 95363, United States of America",37.4698085,-121.16647,37.475,-121.165,"treatment"
12105,"FL","Polk County",602095,2,"Metro - Counties in metro areas of 250,000 to 1 million population",12105,"Polk",-81.69711072,27.94872638,27.955,-81.695,"TPA2/LAL1","1760 County Line Rd","Lakeland","Florida","33811-1808",1000000,2014,"Polk","Large Sortable/Non-Sortable Ships items such as televisions 800 full time people Investment §102 Million.","1760 County Line Rd, Lakeland, Florida, 33811-1808","TPA2 Amazon Fulfillment Center, 1760 County Line Road, Lakeland, FL 33811, United States of America",28.0200312,-82.0538376,28.025,-82.055,"treatment"
21067,"KY","Fayette County",295803,2,"Metro - Counties in metro areas of 250,000 to 1 million population",21067,"Fayette",-84.4589719,38.04287124,38.045,-84.455,"LEX2","172 Trade St","Lexington","Kentucky","40511-2607",380000,2006,"Fayette","Warehouse Deals and Returns Center","172 Trade St, Lexington, Kentucky, 40511-2607","Amazon Fullfillment Center Warehouse LEX2, 172 Trade Street, Viley, Lexington, KY 40511, United States of America",38.0747999,-84.5493769,38.075,-84.545,"treatment"
32031,"NV","Washoe County",421407,2,"Metro - Counties in metro areas of 250,000 to 1 million population",32031,"Washoe",-119.6643222,40.66566815,40.665,-119.665,"RNO4","8000 North Virginia Street","Reno","Nevada","89506",634000,2015,"Washoe","Large and Bulk Goods Facility replaced the Fernley, Nevada FC","8000 North Virginia Street, Reno, Nevada, 89506","Amazon RNO4, 8000 North Virginia Street, Reno, NV 89506, United States of America",39.6038686,-119.8484185,39.605,-119.845,"treatment"
34021,"NJ","Mercer County",366513,2,"Metro - Counties in metro areas of 250,000 to 1 million population",34021,"Mercer",-74.70164497,40.28339139,40.285,-74.695,"EWR1/EWR4","50 New Canton Way","Robbinsville","New Jersey","08691-2350",1039500,2014,"Mercer","Small Sortable 3500 associates","50 New Canton Way, Robbinsville, New Jersey, 08691-2350","Amazon Fulfillment Center EWR4, 50 New Canton Way, Robbinsville Township, NJ 08691, United States of America",40.1956131,-74.5652478,40.195,-74.565,"treatment"
42011,"PA","Berks County",411442,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42011,"Berks",-75.92604322,40.41644424,40.415,-75.925,"XUSG","9645 West Hills Court","Kutztown","Pennsylvania","19530-8644",413800,2014,"Berks","Large Non-Sortable 3PL NFI Industries","9645 West Hills Court, Kutztown, Pennsylvania, 19530-8644","Halls Rd, Kutztown, PA, United States of America",40.494578,-75.801834,40.495,-75.795,"treatment"
42041,"PA","Cumberland County",235406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42041,"Cumberland",-77.26523042,40.16350914,40.165,-77.265,"XUSC","40 Logistics Drive","Carlisle","Pennsylvania","17013-7901",421200,2013,"Cumberland","Large Non-Sortable (e g. fishing rods, canoes, etc.)","40 Logistics Drive, Carlisle, Pennsylvania, 17013-7901","40 Logistics Drive, Carlisle, PA 17013, United States of America",40.1889245,-77.2259457,40.195,-77.225,"treatment"
42041,"PA","Cumberland County",235406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42041,"Cumberland",-77.26523042,40.16350914,40.165,-77.265,"PHL4","21 Roadway Drive","Carlisle","Pennsylvania","17015-8806",558700,2010,"Cumberland","Large Non-Sortable","21 Roadway Drive, Carlisle, Pennsylvania, 17015-8806","21 Roadway Drive, Carlisle, PA 17015, United States of America",40.226225,-77.1143716,40.225,-77.115,"treatment"
42041,"PA","Cumberland County",235406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42041,"Cumberland",-77.26523042,40.16350914,40.165,-77.265,"MDT1","2 Ames Drive Building #2","Carlisle","Pennsylvania","17015",700000,2015,"Cumberland","Large Non-Sortable","2 Ames Drive Building #2, Carlisle, Pennsylvania, 17015","Carlisle Pike, Mechanicsburg, PA, United States of America",40.232143,-77.093622,40.225,-77.095,"treatment"
42041,"PA","Cumberland County",235406,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42041,"Cumberland",-77.26523042,40.16350914,40.165,-77.265,"PHL6","675 Allen Rd","Carlisle","Pennsylvania","17015-7788",833300,2010,"Cumberland","Large Non-Sortable","675 Allen Rd, Carlisle, Pennsylvania, 17015-7788","Allen Road, Carlisle, PA 17013, United States of America",40.1910846,-77.2405491,40.195,-77.235,"treatment"
42069,"PA","Lackawanna County",214437,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42069,"Lackawanna",-75.60919397,41.43666224,41.435,-75.605,"AVP2/AVP3/HPH9","298 1st Avenue Gouldsboro","Covington Township","Pennsylvania","18424-9492",1250000,2010,"Lackawanna","Diaper.com Fulfillment Center that was owned by Quidsi Inc. which Amazon acquired in November . 2010. Currently a Non-Sortable facility.","298 1st Avenue Gouldsboro, Covington Township, Pennsylvania, 18424-9492","Covington Lake Dr, Gouldsboro, PA, United States of America",41.274936,-75.507077,41.275,-75.505,"treatment"
42077,"PA","Lehigh County",349497,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42077,"Lehigh",-75.59214444,40.61280627,40.615,-75.585,"ABE1/ABE2","705 Boulder Drive","Breinigsville","Pennsylvania","18031-1533",615000,2010,"Lehigh","Large Sortable","705 Boulder Drive, Breinigsville, Pennsylvania, 18031-1533","Boulder Dr, Breinigsville, PA, United States of America",40.56696,-75.622261,40.565,-75.615,"treatment"
42077,"PA","Lehigh County",349497,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42077,"Lehigh",-75.59214444,40.61280627,40.615,-75.585,"ABE3","650 Boulder Drive","Breinigsville","Pennsylvania","18031-1536",483200,2011,"Lehigh","Soft Lines","650 Boulder Drive, Breinigsville, Pennsylvania, 18031-1536","Boulder Dr, Breinigsville, PA, United States of America",40.57069,-75.624225,40.575,-75.625,"treatment"
42079,"PA","Luzerne County",320918,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42079,"Luzerne",-75.98893638,41.17686973,41.175,-75.985,"AVP8","250 Enterprise Way","Pittston Township","Pennsylvania","18640-5000",399500,2017,"Luzerne","Replaces AVP6 which was closed in July 2016 Supplemental Fulfillment Center (SFC). Part of the Kariba (KRB) Network","250 Enterprise Way, Pittston Township, Pennsylvania, 18640-5000","Pittston Ave, Pittston, PA, United States of America",41.301338,-75.784961,41.305,-75.785,"treatment"
42079,"PA","Luzerne County",320918,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42079,"Luzerne",-75.98893638,41.17686973,41.175,-75.985,"PPA1","545 Oak Hill Road","Mountaintop","Pennsylvania","18707-2141",NA,2016,"Luzerne","Amazon uses a portion of this space as a seasonal facility","545 Oak Hill Road, Mountaintop, Pennsylvania, 18707-2141","Oak Ln, Mountain Top, PA, United States of America",41.147058,-75.862435,41.145,-75.855,"treatment"
42095,"PA","Northampton County",297735,2,"Metro - Counties in metro areas of 250,000 to 1 million population",42095,"Northampton",-75.30735363,40.75446063,40.755,-75.305,"ABE4","1610 Van Buren Road Easton","Palmer Township","Pennsylvania","18045-7807",1106400,2016,"Northampton","Large Sortable/Non-Sortable","1610 Van Buren Road Easton, Palmer Township, Pennsylvania, 18045-7807","Van Buren Rd, Easton, PA, United States of America",40.73758,-75.277309,40.745,-75.275,"treatment"
